N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana
548977,2021-04-05 11:54:00,,United Kingdom,13,13.85,F,2021,4,5,11,lunes
542362,2021-01-27 12:49:00,,United Kingdom,-16,0.0,F,2021,1,27,12,miércoles
C561238,2021-07-26 10:31:00,17675.0,United Kingdom,-2,-6.6,ND,2021,7,26,10,lunes
C537651,2020-12-07 15:49:00,,United Kingdom,-1,-13541.33,ND,2020,12,7,15,lunes
571256,2021-10-14 17:16:00,,United Kingdom,1,2.89,F,2021,10,14,17,jueves
576695,2021-11-16 12:25:00,16469.0,United Kingdom,106,187.71,F,2021,11,16,12,martes
551832,2021-05-04 13:11:00,15987.0,United Kingdom,24,9.36,F,2021,5,4,13,martes
538420,2020-12-12 12:03:00,12875.0,United Kingdom,1728,293.76,F,2020,12,12,12,sábado
C562623,2021-08-08 12:38:00,16255.0,United Kingdom,-4,-5.0,ND,2021,8,8,12,domingo
554923,2021-05-27 12:48:00,14735.0,United Kingdom,22,89.7,F,2021,5,27,12,jueves
572052,2021-10-20 12:26:00,14646.0,Netherlands,1728,1244.16,F,2021,10,20,12,miércoles
569668,2021-10-05 13:47:00,16040.0,United Kingdom,175,437.37,F,2021,10,5,13,martes
538067,2020-12-09 13:59:00,15288.0,United Kingdom,66,165.65,F,2020,12,9,13,miércoles
555548,2021-06-05 13:16:00,17811.0,United Kingdom,99,147.05,F,2021,6,5,13,sábado
578081,2021-11-22 16:31:00,14051.0,United Kingdom,240,958.2,F,2021,11,22,16,lunes
C536642,2020-12-02 11:56:00,14390.0,United Kingdom,-1,-5.95,ND,2020,12,2,11,miércoles
578054,2021-11-22 14:59:00,14911.0,EIRE,239,616.0,F,2021,11,22,14,lunes
543590,2021-02-10 11:44:00,17377.0,United Kingdom,144,216.58,F,2021,2,10,11,miércoles
C580522,2021-12-04 14:59:00,13435.0,United Kingdom,-1,-4.15,ND,2021,12,4,14,sábado
537813,2020-12-08 13:38:00,18259.0,United Kingdom,116,376.3,F,2020,12,8,13,martes
568592,2021-09-28 10:42:00,17469.0,United Kingdom,172,441.8,F,2021,9,28,10,martes
557777,2021-06-22 15:11:00,,United Kingdom,-5,0.0,F,2021,6,22,15,martes
570235,2021-10-09 14:30:00,13193.0,United Kingdom,50,117.88,F,2021,10,9,14,sábado
545416,2021-03-02 13:35:00,17770.0,United Kingdom,231,603.17,F,2021,3,2,13,martes
550953,2021-04-21 16:17:00,,United Kingdom,398,1953.26,F,2021,4,21,16,miércoles
C575638,2021-11-10 13:48:00,12473.0,Germany,-1,-40.46,ND,2021,11,10,13,miércoles
578914,2021-11-27 11:54:00,13782.0,United Kingdom,96,170.06,F,2021,11,27,11,sábado
547671,2021-03-24 13:45:00,14560.0,United Kingdom,41,62.38,F,2021,3,24,13,miércoles
C562848,2021-08-10 09:35:00,15201.0,United Kingdom,-4,-19.8,ND,2021,8,10,9,martes
C557650,2021-06-21 17:17:00,15152.0,United Kingdom,-3,-38.4,ND,2021,6,21,17,lunes
565147,2021-09-01 13:53:00,16187.0,United Kingdom,300,459.92,F,2021,9,1,13,miércoles
546737,2021-03-16 11:52:00,13358.0,United Kingdom,285,439.03,F,2021,3,16,11,martes
539181,2020-12-16 11:51:00,12748.0,United Kingdom,84,135.44,F,2020,12,16,11,miércoles
574514,2021-11-04 13:34:00,15311.0,United Kingdom,518,627.0,F,2021,11,4,13,jueves
561926,2021-08-01 12:48:00,12749.0,United Kingdom,812,1866.43,F,2021,8,1,12,domingo
544328,2021-02-17 16:35:00,14371.0,United Kingdom,34,100.5,F,2021,2,17,16,miércoles
565287,2021-09-02 11:42:00,12483.0,Sweden,163,309.45,F,2021,9,2,11,jueves
580608,2021-12-05 11:39:00,16811.0,United Kingdom,84,232.3,F,2021,12,5,11,domingo
539452,2020-12-17 17:06:00,15856.0,United Kingdom,266,741.22,F,2020,12,17,17,jueves
C546887,2021-03-17 18:14:00,14329.0,United Kingdom,-4,-6.75,ND,2021,3,17,18,miércoles
C540392,2021-01-06 18:06:00,12753.0,Japan,-45,-109.8,ND,2021,1,6,18,miércoles
572306,2021-10-23 15:11:00,17841.0,United Kingdom,321,511.05,F,2021,10,23,15,sábado
574466,2021-11-04 11:53:00,18172.0,United Kingdom,154,335.72,F,2021,11,4,11,jueves
554441,2021-05-24 12:22:00,13213.0,United Kingdom,182,320.48,F,2021,5,24,12,lunes
545135,2021-02-28 12:06:00,,United Kingdom,-30,0.0,F,2021,2,28,12,domingo
574303,2021-11-03 16:28:00,13324.0,United Kingdom,560,684.12,F,2021,11,3,16,miércoles
546522,2021-03-14 12:41:00,13319.0,United Kingdom,175,373.84,F,2021,3,14,12,domingo
543472,2021-02-08 15:01:00,,United Kingdom,1,0.0,F,2021,2,8,15,lunes
553144,2021-05-13 13:29:00,17669.0,United Kingdom,338,619.5,F,2021,5,13,13,jueves
580909,2021-12-06 13:27:00,18225.0,United Kingdom,160,330.28,F,2021,12,6,13,lunes
574590,2021-11-06 10:44:00,18077.0,United Kingdom,166,335.86,F,2021,11,6,10,sábado
571898,2021-10-19 14:20:00,13247.0,United Kingdom,78,85.8,F,2021,10,19,14,martes
572613,2021-10-25 11:28:00,15345.0,United Kingdom,81,393.54,F,2021,10,25,11,lunes
543390,2021-02-08 10:02:00,,United Kingdom,-5,0.0,F,2021,2,8,10,lunes
C562425,2021-08-04 17:08:00,12584.0,Italy,-1,-4.95,ND,2021,8,4,17,miércoles
575959,2021-11-13 12:27:00,14547.0,United Kingdom,700,1117.08,F,2021,11,13,12,sábado
558310,2021-06-28 11:20:00,16671.0,United Kingdom,656,1382.88,F,2021,6,28,11,lunes
578293,2021-11-23 14:36:00,15640.0,United Kingdom,364,886.86,F,2021,11,23,14,martes
549157,2021-04-06 17:13:00,,United Kingdom,-9,0.0,F,2021,4,6,17,martes
575175,2021-11-08 18:07:00,,United Kingdom,84,0.0,F,2021,11,8,18,lunes
561969,2021-08-01 13:31:00,17757.0,United Kingdom,153,206.69,F,2021,8,1,13,domingo
556805,2021-06-14 15:15:00,15125.0,United Kingdom,124,213.8,F,2021,6,14,15,lunes
574864,2021-11-07 12:29:00,14387.0,United Kingdom,388,840.82,F,2021,11,7,12,domingo
549206,2021-04-07 10:38:00,15281.0,United Kingdom,32,104.4,F,2021,4,7,10,miércoles
550818,2021-04-20 17:10:00,15912.0,United Kingdom,66,141.49,F,2021,4,20,17,martes
576050,2021-11-13 14:44:00,15022.0,United Kingdom,1,39.95,F,2021,11,13,14,sábado
549047,2021-04-06 10:07:00,17783.0,United Kingdom,53,112.41,F,2021,4,6,10,martes
578433,2021-11-24 12:21:00,17671.0,United Kingdom,248,474.16,F,2021,11,24,12,miércoles
545034,2021-02-25 16:42:00,13493.0,Switzerland,66,179.35,F,2021,2,25,16,jueves
559319,2021-07-07 14:11:00,18013.0,United Kingdom,24,10.08,F,2021,7,7,14,miércoles
557885,2021-06-23 13:37:00,12465.0,Belgium,294,440.94,F,2021,6,23,13,miércoles
560635,2021-07-20 10:51:00,12521.0,Germany,309,599.68,F,2021,7,20,10,martes
551967,2021-05-05 13:19:00,16457.0,United Kingdom,140,208.36,F,2021,5,5,13,miércoles
C562957,2021-08-11 10:15:00,13319.0,United Kingdom,-2,-7.17,ND,2021,8,11,10,miércoles
537111,2020-12-05 12:08:00,14810.0,United Kingdom,84,180.44,F,2020,12,5,12,sábado
580119,2021-12-01 16:37:00,17920.0,United Kingdom,66,187.78,F,2021,12,1,16,miércoles
572748,2021-10-25 16:50:00,,United Kingdom,-103,0.0,F,2021,10,25,16,lunes
538872,2020-12-14 15:13:00,13097.0,United Kingdom,90,304.9,F,2020,12,14,15,lunes
554646,2021-05-25 12:39:00,17790.0,United Kingdom,40,124.25,F,2021,5,25,12,martes
578823,2021-11-25 14:00:00,,United Kingdom,6,75.0,F,2021,11,25,14,jueves
579619,2021-11-30 12:10:00,18241.0,United Kingdom,70,117.54,F,2021,11,30,12,martes
571474,2021-10-17 14:41:00,16389.0,United Kingdom,773,303.36,F,2021,10,17,14,domingo
539434,2020-12-17 14:41:00,,United Kingdom,1043,4700.4,F,2020,12,17,14,jueves
574294,2021-11-03 15:47:00,16333.0,United Kingdom,3840,5727.0,F,2021,11,3,15,miércoles
546486,2021-03-14 11:41:00,15039.0,United Kingdom,172,377.88,F,2021,3,14,11,domingo
539460,2020-12-17 18:07:00,12931.0,United Kingdom,20,33.0,F,2020,12,17,18,jueves
556023,2021-06-08 12:21:00,14527.0,United Kingdom,49,209.28,F,2021,6,8,12,martes
569224,2021-10-02 14:00:00,15701.0,United Kingdom,151,255.13,F,2021,10,2,14,sábado
544684,2021-02-22 16:32:00,,United Kingdom,570,1799.96,F,2021,2,22,16,lunes
551542,2021-05-03 09:05:00,14732.0,United Kingdom,156,306.5,F,2021,5,3,9,lunes
550898,2021-04-21 12:07:00,,United Kingdom,5,13.75,F,2021,4,21,12,miércoles
576894,2021-11-17 08:35:00,12681.0,France,110,291.86,F,2021,11,17,8,miércoles
C551335,2021-04-27 16:44:00,14198.0,United Kingdom,-2,-9.9,ND,2021,4,27,16,martes
558116,2021-06-27 09:11:00,,United Kingdom,148,869.72,F,2021,6,27,9,domingo
565216,2021-09-01 17:38:00,12971.0,United Kingdom,28,114.6,F,2021,9,1,17,miércoles
C573244,2021-10-28 12:08:00,14623.0,United Kingdom,-2,-19.9,ND,2021,10,28,12,jueves
579939,2021-12-01 10:18:00,15101.0,United Kingdom,207,215.25,F,2021,12,1,10,miércoles
576302,2021-11-14 14:41:00,,United Kingdom,46,0.0,F,2021,11,14,14,domingo
C543640,2021-02-10 17:06:00,12967.0,United Kingdom,-1,-29.95,ND,2021,2,10,17,miércoles
567666,2021-09-21 15:23:00,12520.0,Germany,340,588.41,F,2021,9,21,15,martes
C545033,2021-02-25 16:26:00,14156.0,EIRE,-672,-2548.8,ND,2021,2,25,16,jueves
542223,2021-01-26 12:43:00,14233.0,United Kingdom,47,100.85,F,2021,1,26,12,martes
551321,2021-04-27 15:26:00,,United Kingdom,36,0.0,F,2021,4,27,15,martes
575043,2021-11-08 12:06:00,13047.0,United Kingdom,1,4.95,F,2021,11,8,12,lunes
545524,2021-03-03 12:53:00,17374.0,United Kingdom,29,191.95,F,2021,3,3,12,miércoles
540513,2021-01-09 11:41:00,13758.0,United Kingdom,152,422.4,F,2021,1,9,11,sábado
559689,2021-07-11 15:46:00,,United Kingdom,48,66.75,F,2021,7,11,15,domingo
549720,2021-04-11 15:25:00,14606.0,United Kingdom,56,142.84,F,2021,4,11,15,domingo
576186,2021-11-14 11:25:00,14735.0,United Kingdom,66,276.3,F,2021,11,14,11,domingo
554375,2021-05-24 11:29:00,18044.0,United Kingdom,163,245.92,F,2021,5,24,11,lunes
550324,2021-04-17 13:02:00,12997.0,United Kingdom,185,302.92,F,2021,4,17,13,sábado
547076,2021-03-20 14:37:00,15140.0,United Kingdom,283,446.15,F,2021,3,20,14,sábado
C577397,2021-11-18 17:12:00,12504.0,Germany,-3,-32.65,ND,2021,11,18,17,jueves
545303,2021-03-01 12:48:00,15319.0,United Kingdom,175,204.5,F,2021,3,1,12,lunes
546388,2021-03-11 13:43:00,,United Kingdom,75,203.5,F,2021,3,11,13,jueves
569728,2021-10-06 09:38:00,15416.0,United Kingdom,392,839.99,F,2021,10,6,9,miércoles
C569115,2021-09-30 12:51:00,13426.0,United Kingdom,-1,-7.62,ND,2021,9,30,12,jueves
561192,2021-07-25 13:45:00,16033.0,United Kingdom,163,441.14,F,2021,7,25,13,domingo
565765,2021-09-06 14:19:00,12526.0,Germany,318,520.3,F,2021,9,6,14,lunes
546109,2021-03-09 12:37:00,,United Kingdom,2,33.9,F,2021,3,9,12,martes
536392,2020-12-01 10:29:00,13705.0,United Kingdom,103,318.14,F,2020,12,1,10,martes
545797,2021-03-07 12:17:00,16225.0,United Kingdom,176,326.91,F,2021,3,7,12,domingo
553170,2021-05-13 16:57:00,14676.0,United Kingdom,396,223.44,F,2021,5,13,16,jueves
571229,2021-10-14 14:04:00,15453.0,United Kingdom,146,189.86,F,2021,10,14,14,jueves
560940,2021-07-22 11:20:00,,United Kingdom,-53,0.0,F,2021,7,22,11,jueves
575734,2021-11-11 08:39:00,12384.0,Switzerland,64,292.58,F,2021,11,11,8,jueves
574228,2021-11-03 12:18:00,16678.0,United Kingdom,250,301.2,F,2021,11,3,12,miércoles
581019,2021-12-07 10:11:00,14794.0,United Kingdom,158,204.86,F,2021,12,7,10,martes
577128,2021-11-17 19:48:00,14508.0,United Kingdom,61,138.86,F,2021,11,17,19,miércoles
580321,2021-12-02 15:41:00,15078.0,United Kingdom,24,50.4,F,2021,12,2,15,jueves
577144,2021-11-18 09:35:00,,United Kingdom,96,0.0,F,2021,11,18,9,jueves
548952,2021-04-05 10:46:00,15572.0,United Kingdom,207,430.13,F,2021,4,5,10,lunes
540247,2021-01-05 15:56:00,15464.0,United Kingdom,350,1048.85,F,2021,1,5,15,martes
562278,2021-08-04 10:27:00,,United Kingdom,-342,0.0,F,2021,8,4,10,miércoles
562427,2021-08-04 17:19:00,17267.0,United Kingdom,155,311.02,F,2021,8,4,17,miércoles
546728,2021-03-16 11:09:00,13983.0,United Kingdom,2,290.0,F,2021,3,16,11,martes
C560372,2021-07-18 12:26:00,17448.0,United Kingdom,-1,-4287.63,ND,2021,7,18,12,domingo
568230,2021-09-26 11:05:00,12925.0,United Kingdom,258,368.31,F,2021,9,26,11,domingo
551618,2021-05-03 11:42:00,16013.0,United Kingdom,158,626.1,F,2021,5,3,11,lunes
572080,2021-10-20 14:12:00,16592.0,United Kingdom,12,25.2,F,2021,10,20,14,miércoles
C568534,2021-09-27 13:57:00,12579.0,France,-6,-11.7,ND,2021,9,27,13,lunes
572759,2021-10-25 18:45:00,,United Kingdom,-2,0.0,F,2021,10,25,18,lunes
553161,2021-05-13 15:48:00,12681.0,France,268,415.28,F,2021,5,13,15,jueves
571677,2021-10-18 13:32:00,13637.0,United Kingdom,55,125.65,F,2021,10,18,13,lunes
568875,2021-09-29 12:23:00,14527.0,United Kingdom,35,160.7,F,2021,9,29,12,miércoles
549055,2021-04-06 10:33:00,13515.0,United Kingdom,180,203.4,F,2021,4,6,10,martes
559300,2021-07-07 12:40:00,12471.0,Germany,148,208.62,F,2021,7,7,12,miércoles
577477,2021-11-20 11:32:00,14157.0,United Kingdom,85,155.71,F,2021,11,20,11,sábado
559985,2021-07-14 11:46:00,16488.0,United Kingdom,170,219.06,F,2021,7,14,11,miércoles
C545003,2021-02-25 12:46:00,18231.0,United Kingdom,-13,-17.1,ND,2021,2,25,12,jueves
C575665,2021-11-10 14:54:00,17442.0,United Kingdom,-1,-4.95,ND,2021,11,10,14,miércoles
C561725,2021-07-29 12:10:00,17841.0,United Kingdom,-5,-6.15,ND,2021,7,29,12,jueves
547727,2021-03-25 10:50:00,16029.0,United Kingdom,552,878.16,F,2021,3,25,10,jueves
574349,2021-11-04 10:29:00,13495.0,United Kingdom,268,659.8,F,2021,11,4,10,jueves
C551947,2021-05-05 11:20:00,15147.0,United Kingdom,-3,-14.85,ND,2021,5,5,11,miércoles
546918,2021-03-18 09:19:00,15854.0,United Kingdom,52,309.4,F,2021,3,18,9,jueves
571013,2021-10-13 12:16:00,,United Kingdom,-104,0.0,F,2021,10,13,12,miércoles
543099,2021-02-03 12:00:00,16684.0,United Kingdom,5880,6549.12,F,2021,2,3,12,miércoles
C563608,2021-08-18 06:33:00,17719.0,United Kingdom,-3,-10.08,ND,2021,8,18,6,miércoles
573945,2021-11-02 10:44:00,17663.0,United Kingdom,103,211.47,F,2021,11,2,10,martes
578479,2021-11-24 12:48:00,15858.0,United Kingdom,95,191.01,F,2021,11,24,12,miércoles
C576227,2021-11-14 13:11:00,14910.0,United Kingdom,-7,-10.45,ND,2021,11,14,13,domingo
581139,2021-12-07 13:21:00,13798.0,United Kingdom,516,822.68,F,2021,12,7,13,martes
543650,2021-02-11 09:17:00,12980.0,United Kingdom,56,790.8,F,2021,2,11,9,jueves
559042,2021-07-05 15:34:00,,United Kingdom,37,281.74,F,2021,7,5,15,lunes
576907,2021-11-17 09:34:00,12610.0,Italy,169,248.2,F,2021,11,17,9,miércoles
550106,2021-04-14 12:31:00,13772.0,United Kingdom,86,228.42,F,2021,4,14,12,miércoles
573920,2021-11-01 18:00:00,,United Kingdom,14,0.0,F,2021,11,1,18,lunes
556454,2021-06-10 16:37:00,12947.0,United Kingdom,48,40.8,F,2021,6,10,16,jueves
581428,2021-12-08 15:37:00,13404.0,United Kingdom,12,34.68,F,2021,12,8,15,miércoles
572130,2021-10-21 09:50:00,13460.0,United Kingdom,197,107.46,F,2021,10,21,9,jueves
567531,2021-09-21 09:37:00,14397.0,United Kingdom,32,53.12,F,2021,9,21,9,martes
554822,2021-05-26 14:17:00,12937.0,United Kingdom,76,210.8,F,2021,5,26,14,miércoles
569222,2021-10-02 13:46:00,15906.0,United Kingdom,217,590.49,F,2021,10,2,13,sábado
537636,2020-12-07 15:20:00,16950.0,United Kingdom,32,172.0,F,2020,12,7,15,lunes
555382,2021-06-02 14:46:00,17133.0,United Kingdom,728,1437.12,F,2021,6,2,14,miércoles
553171,2021-05-13 17:05:00,,United Kingdom,12,4.68,F,2021,5,13,17,jueves
562380,2021-08-04 15:23:00,14778.0,United Kingdom,165,396.81,F,2021,8,4,15,miércoles
556889,2021-06-15 12:39:00,16644.0,United Kingdom,75,111.37,F,2021,6,15,12,martes
575329,2021-11-09 13:50:00,17038.0,United Kingdom,28,112.4,F,2021,11,9,13,martes
C566613,2021-09-13 17:17:00,16029.0,United Kingdom,-1,-15.0,ND,2021,9,13,17,lunes
539494,2020-12-20 10:36:00,,United Kingdom,752,0.0,F,2020,12,20,10,domingo
569214,2021-10-02 12:22:00,14533.0,United Kingdom,1976,326.8,F,2021,10,2,12,sábado
580746,2021-12-06 09:35:00,12584.0,Italy,45,200.45,F,2021,12,6,9,lunes
550359,2021-04-18 10:41:00,17841.0,United Kingdom,162,366.48,F,2021,4,18,10,domingo
C572489,2021-10-24 13:59:00,17119.0,United Kingdom,-7,-13.3,ND,2021,10,24,13,domingo
576673,2021-11-16 11:59:00,,United Kingdom,4,0.0,F,2021,11,16,11,martes
545306,2021-03-01 13:04:00,17027.0,United Kingdom,6,13.2,F,2021,3,1,13,lunes
570846,2021-10-12 14:33:00,13983.0,United Kingdom,13,12.97,F,2021,10,12,14,martes
C536814,2020-12-02 17:03:00,13958.0,United Kingdom,-23,-102.45,ND,2020,12,2,17,miércoles
578038,2021-11-22 14:10:00,14251.0,United Kingdom,186,346.14,F,2021,11,22,14,lunes
550515,2021-04-18 17:29:00,14502.0,United Kingdom,128,217.07,F,2021,4,18,17,domingo
C567953,2021-09-23 08:28:00,18198.0,United Kingdom,-144,-237.6,ND,2021,9,23,8,jueves
574023,2021-11-02 12:20:00,14390.0,United Kingdom,239,564.41,F,2021,11,2,12,martes
570444,2021-10-10 14:38:00,17284.0,United Kingdom,124,158.44,F,2021,10,10,14,domingo
541091,2021-01-13 12:53:00,16814.0,United Kingdom,159,342.15,F,2021,1,13,12,miércoles
568569,2021-09-28 09:02:00,17857.0,United Kingdom,300,585.0,F,2021,9,28,9,martes
575584,2021-11-10 11:55:00,12682.0,France,101,245.4,F,2021,11,10,11,miércoles
564645,2021-08-26 13:38:00,,United Kingdom,44,0.0,F,2021,8,26,13,jueves
561473,2021-07-27 13:17:00,15078.0,United Kingdom,264,544.2,F,2021,7,27,13,martes
559126,2021-07-06 12:33:00,17341.0,United Kingdom,10,14.5,F,2021,7,6,12,martes
545059,2021-02-27 13:04:00,14157.0,United Kingdom,199,277.17,F,2021,2,27,13,sábado
549239,2021-04-07 11:37:00,13102.0,United Kingdom,174,245.46,F,2021,4,7,11,miércoles
546866,2021-03-17 15:47:00,14462.0,United Kingdom,115,232.39,F,2021,3,17,15,miércoles
580880,2021-12-06 12:19:00,14121.0,United Kingdom,694,771.16,F,2021,12,6,12,lunes
539991,2020-12-23 16:49:00,,United Kingdom,18,78.7,F,2020,12,23,16,miércoles
551820,2021-05-04 12:11:00,12645.0,Germany,240,429.6,F,2021,5,4,12,martes
551134,2021-04-26 13:02:00,16729.0,United Kingdom,459,604.73,F,2021,4,26,13,lunes
567898,2021-09-22 16:20:00,13394.0,United Kingdom,280,302.74,F,2021,9,22,16,miércoles
580534,2021-12-04 16:02:00,12724.0,France,75,208.24,F,2021,12,4,16,sábado
573876,2021-11-01 12:48:00,16360.0,United Kingdom,393,530.37,F,2021,11,1,12,lunes
567124,2021-09-16 13:45:00,15240.0,United Kingdom,234,337.17,F,2021,9,16,13,jueves
560501,2021-07-19 11:08:00,16475.0,United Kingdom,92,91.4,F,2021,7,19,11,lunes
551531,2021-05-01 13:45:00,15376.0,United Kingdom,375,654.17,F,2021,5,1,13,sábado
548315,2021-03-30 12:34:00,16019.0,United Kingdom,60,303.32,F,2021,3,30,12,martes
540355,2021-01-06 15:11:00,,United Kingdom,691,3401.94,F,2021,1,6,15,miércoles
543124,2021-02-03 14:15:00,15311.0,United Kingdom,369,610.16,F,2021,2,3,14,miércoles
579264,2021-11-29 09:15:00,13599.0,United Kingdom,70,44.2,F,2021,11,29,9,lunes
580666,2021-12-05 14:06:00,15856.0,United Kingdom,32,81.6,F,2021,12,5,14,domingo
C553528,2021-05-17 14:58:00,,United Kingdom,-1,-82.73,ND,2021,5,17,14,lunes
C578124,2021-11-23 10:30:00,14049.0,United Kingdom,-13,-30.55,ND,2021,11,23,10,martes
568545,2021-09-27 14:34:00,,United Kingdom,-70,0.0,F,2021,9,27,14,lunes
544077,2021-02-15 15:04:00,14825.0,United Kingdom,175,241.34,F,2021,2,15,15,lunes
576668,2021-11-16 11:49:00,18246.0,United Kingdom,96,363.2,F,2021,11,16,11,martes
547340,2021-03-22 11:53:00,14875.0,United Kingdom,100,362.0,F,2021,3,22,11,lunes
557605,2021-06-21 12:06:00,14911.0,EIRE,49,147.4,F,2021,6,21,12,lunes
C579090,2021-11-28 10:48:00,12427.0,Germany,-288,-60.48,ND,2021,11,28,10,domingo
576600,2021-11-15 15:08:00,18181.0,United Kingdom,146,382.8,F,2021,11,15,15,lunes
580745,2021-12-06 09:32:00,13694.0,United Kingdom,100,145.0,F,2021,12,6,9,lunes
573383,2021-10-30 14:18:00,17447.0,United Kingdom,93,169.05,F,2021,10,30,14,sábado
571641,2021-10-18 12:07:00,17135.0,United Kingdom,369,205.06,F,2021,10,18,12,lunes
558199,2021-06-27 12:58:00,17110.0,United Kingdom,50,163.3,F,2021,6,27,12,domingo
C546943,2021-03-18 11:11:00,,United Kingdom,-1,-56.93,ND,2021,3,18,11,jueves
C567947,2021-09-23 08:00:00,17663.0,United Kingdom,-3,-6.69,ND,2021,9,23,8,jueves
549566,2021-04-10 14:27:00,13610.0,United Kingdom,49,110.55,F,2021,4,10,14,sábado
C555598,2021-06-06 10:57:00,15095.0,United Kingdom,-2,-5.9,ND,2021,6,6,10,domingo
569694,2021-10-05 15:24:00,17735.0,United Kingdom,263,562.47,F,2021,10,5,15,martes
C544428,2021-02-18 15:44:00,16306.0,United Kingdom,-2,-5.1,ND,2021,2,18,15,jueves
C540347,2021-01-06 13:56:00,16424.0,United Kingdom,-6,-51.0,ND,2021,1,6,13,miércoles
558715,2021-07-01 13:18:00,,United Kingdom,1,116.69,F,2021,7,1,13,jueves
570799,2021-10-12 12:31:00,16203.0,United Kingdom,104,214.6,F,2021,10,12,12,martes
547689,2021-03-24 14:55:00,17757.0,United Kingdom,55,166.75,F,2021,3,24,14,miércoles
560716,2021-07-20 13:26:00,17675.0,United Kingdom,600,1532.76,F,2021,7,20,13,martes
C562801,2021-08-09 14:35:00,15194.0,United Kingdom,-1,-3.95,ND,2021,8,9,14,lunes
557417,2021-06-20 11:51:00,,United Kingdom,-324,0.0,F,2021,6,20,11,domingo
575943,2021-11-13 11:44:00,17920.0,United Kingdom,131,255.54,F,2021,11,13,11,sábado
541972,2021-01-24 13:58:00,12935.0,United Kingdom,325,431.63,F,2021,1,24,13,domingo
541847,2021-01-23 13:25:00,15443.0,United Kingdom,182,437.71,F,2021,1,23,13,sábado
556094,2021-06-08 15:26:00,,United Kingdom,48,359.05,F,2021,6,8,15,martes
558430,2021-06-29 12:12:00,13238.0,United Kingdom,104,227.7,F,2021,6,29,12,martes
C561230,2021-07-26 10:19:00,14329.0,United Kingdom,-1,-1.65,ND,2021,7,26,10,lunes
C542150,2021-01-26 10:30:00,14049.0,United Kingdom,-11,-12.02,ND,2021,1,26,10,martes
567524,2021-09-21 08:55:00,15696.0,United Kingdom,77,378.95,F,2021,9,21,8,martes
562838,2021-08-09 15:59:00,13162.0,United Kingdom,317,382.85,F,2021,8,9,15,lunes
540415,2021-01-07 10:47:00,16889.0,United Kingdom,365,523.05,F,2021,1,7,10,jueves
557783,2021-06-22 15:43:00,12748.0,United Kingdom,4,4.94,F,2021,6,22,15,martes
561610,2021-07-28 12:28:00,16076.0,United Kingdom,309,325.47,F,2021,7,28,12,miércoles
556019,2021-06-08 12:02:00,18092.0,United Kingdom,64,221.4,F,2021,6,8,12,martes
C536815,2020-12-02 17:05:00,14443.0,United Kingdom,-2,-1.67,ND,2020,12,2,17,miércoles
C580710,2021-12-05 16:34:00,14198.0,United Kingdom,-4,-8.2,ND,2021,12,5,16,domingo
565052,2021-08-31 17:11:00,,United Kingdom,-60,0.0,F,2021,8,31,17,martes
