N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Tipo de factura,Año,Mes,Día,Hora,Día de la semana,NumeroOrden
541788,2021-01-21 13:05:00,13999.0,United Kingdom,160,307.6,F,2021,1,21,13,jueves,2017
557889,2021-06-23 13:51:00,12412.0,Denmark,358,514.5,F,2021,6,23,13,miércoles,8518
559881,2021-07-13 11:33:00,16899.0,United Kingdom,86,162.63,F,2021,7,13,11,martes,9292
552714,2021-05-11 09:28:00,17164.0,United Kingdom,175,316.09,F,2021,5,11,9,martes,6353
569719,2021-10-06 09:10:00,14646.0,Netherlands,340,788.16,F,2021,10,6,9,miércoles,13442
549996,2021-04-14 08:45:00,15189.0,United Kingdom,44,375.36,F,2021,4,14,8,miércoles,5273
550778,2021-04-20 13:36:00,14868.0,United Kingdom,231,439.33,F,2021,4,20,13,martes,5588
561912,2021-08-01 11:08:00,13184.0,United Kingdom,218,181.16,F,2021,8,1,11,domingo,10143
548623,2021-04-01 12:10:00,13841.0,United Kingdom,100,85.0,F,2021,4,1,12,jueves,4737
C539575,2020-12-20 12:23:00,13089.0,United Kingdom,-48,-85.2,ND,2020,12,20,12,domingo,18803
577165,2021-11-18 10:27:00,13171.0,United Kingdom,116,195.52,F,2021,11,18,10,jueves,16646
544906,2021-02-24 14:13:00,17017.0,United Kingdom,308,528.32,F,2021,2,24,14,miércoles,3233
577602,2021-11-21 08:37:00,16139.0,United Kingdom,175,329.04,F,2021,11,21,8,domingo,16831
550321,2021-04-17 12:49:00,16770.0,United Kingdom,66,124.98,F,2021,4,17,12,sábado,5410
550944,2021-04-21 15:51:00,17109.0,United Kingdom,21,63.95,F,2021,4,21,15,miércoles,5657
564972,2021-08-31 15:30:00,12621.0,Germany,492,1179.64,F,2021,8,31,15,martes,11409
547503,2021-03-23 12:44:00,13132.0,United Kingdom,20,77.3,F,2021,3,23,12,martes,4292
574058,2021-11-02 14:10:00,14646.0,Netherlands,216,449.28,F,2021,11,2,14,martes,15239
556542,2021-06-13 12:52:00,14719.0,United Kingdom,210,264.66,F,2021,6,13,12,domingo,8001
553896,2021-05-19 17:22:00,13887.0,United Kingdom,147,349.55,F,2021,5,19,17,miércoles,6889
552319,2021-05-09 08:23:00,13003.0,United Kingdom,31,59.05,F,2021,5,9,8,domingo,6217
557070,2021-06-16 15:28:00,14755.0,United Kingdom,153,376.77,F,2021,6,16,15,miércoles,8182
553546,2021-05-17 15:42:00,12415.0,Australia,8268,11924.8,F,2021,5,17,15,lunes,6732
556878,2021-06-15 12:01:00,15574.0,United Kingdom,46,112.1,F,2021,6,15,12,martes,8090
562600,2021-08-08 10:01:00,12676.0,Sweden,83,169.1,F,2021,8,8,10,domingo,10440
541858,2021-01-23 15:34:00,16983.0,United Kingdom,154,195.26,F,2021,1,23,15,sábado,2059
546166,2021-03-10 10:10:00,16553.0,United Kingdom,208,270.4,F,2021,3,10,10,miércoles,3767
581402,2021-12-08 13:45:00,14653.0,United Kingdom,186,403.03,F,2021,12,8,13,miércoles,18443
560118,2021-07-15 10:21:00,16818.0,United Kingdom,246,418.96,F,2021,7,15,10,jueves,9403
562258,2021-08-03 15:28:00,16348.0,United Kingdom,119,191.82,F,2021,8,3,15,martes,10268
C559568,2021-07-11 11:09:00,13627.0,United Kingdom,-1,-12.75,ND,2021,7,11,11,domingo,20510
573066,2021-10-27 13:53:00,16026.0,United Kingdom,243,236.09,F,2021,10,27,13,miércoles,14818
562908,2021-08-10 12:48:00,16839.0,United Kingdom,245,457.25,F,2021,8,10,12,martes,10539
538993,2020-12-15 12:01:00,15512.0,United Kingdom,56,101.2,F,2020,12,15,12,martes,1060
C546880,2021-03-17 17:16:00,13093.0,United Kingdom,-1,-12.75,ND,2021,3,17,17,miércoles,19465
546764,2021-03-16 14:31:00,15671.0,United Kingdom,164,300.98,F,2021,3,16,14,martes,3997
C556880,2021-06-15 12:12:00,18073.0,United Kingdom,-10,-13.08,ND,2021,6,15,12,martes,20280
579947,2021-12-01 10:45:00,15993.0,United Kingdom,2,16.5,F,2021,12,1,10,miércoles,17778
552058,2021-05-06 10:36:00,15218.0,United Kingdom,372,647.75,F,2021,5,6,10,jueves,6092
577600,2021-11-21 08:28:00,14447.0,United Kingdom,126,290.76,F,2021,11,21,8,domingo,16829
564848,2021-08-30 15:37:00,16928.0,United Kingdom,194,252.5,F,2021,8,30,15,lunes,11369
542780,2021-02-01 09:38:00,17675.0,United Kingdom,270,698.6,F,2021,2,1,9,lunes,2392
580681,2021-12-05 15:01:00,13083.0,United Kingdom,44,111.36,F,2021,12,5,15,domingo,18136
542733,2021-01-31 15:35:00,15058.0,United Kingdom,28,120.52,F,2021,1,31,15,domingo,2378
571036,2021-10-13 12:52:00,17567.0,United Kingdom,567,988.03,F,2021,10,13,12,miércoles,13960
575212,2021-11-09 10:41:00,14108.0,United Kingdom,172,306.58,F,2021,11,9,10,martes,15771
563346,2021-08-15 13:37:00,14282.0,United Kingdom,120,141.72,F,2021,8,15,13,domingo,10725
543357,2021-02-07 13:59:00,12388.0,Australia,37,124.05,F,2021,2,7,13,domingo,2626
553219,2021-05-16 09:57:00,13769.0,United Kingdom,118,318.06,F,2021,5,16,9,domingo,6618
565088,2021-09-01 10:11:00,16145.0,United Kingdom,335,318.01,F,2021,9,1,10,miércoles,11422
C579970,2021-12-01 11:13:00,14388.0,United Kingdom,-5,-27.35,ND,2021,12,1,11,miércoles,22087
C552237,2021-05-06 16:44:00,14056.0,United Kingdom,-3,-7.95,ND,2021,5,6,16,jueves,19886
C566742,2021-09-14 14:56:00,17422.0,United Kingdom,-6,-22.08,ND,2021,9,14,14,martes,21069
C538123,2020-12-09 15:41:00,12605.0,Germany,-4,-7.5,ND,2020,12,9,15,miércoles,18659
577315,2021-11-18 13:25:00,17811.0,United Kingdom,154,219.92,F,2021,11,18,13,jueves,16691
563017,2021-08-11 12:48:00,13198.0,United Kingdom,388,489.86,F,2021,8,11,12,miércoles,10585
572668,2021-10-25 13:07:00,18045.0,United Kingdom,142,189.4,F,2021,10,25,13,lunes,14640
561003,2021-07-22 14:41:00,13079.0,United Kingdom,4,23.8,F,2021,7,22,14,jueves,9745
575681,2021-11-10 15:32:00,16903.0,United Kingdom,262,373.24,F,2021,11,10,15,miércoles,15940
580760,2021-12-06 10:30:00,12877.0,United Kingdom,138,99.66,F,2021,12,6,10,lunes,18187
553889,2021-05-19 16:31:00,13405.0,United Kingdom,126,397.4,F,2021,5,19,16,miércoles,6883
573442,2021-10-31 10:42:00,12488.0,France,90,214.06,F,2021,10,31,10,domingo,15050
558747,2021-07-03 10:11:00,15465.0,United Kingdom,53,318.91,F,2021,7,3,10,sábado,8846
563706,2021-08-18 14:48:00,14189.0,United Kingdom,345,429.43,F,2021,8,18,14,miércoles,10881
C578363,2021-11-24 10:40:00,15482.0,United Kingdom,-948,-2210.64,ND,2021,11,24,10,miércoles,21977
546326,2021-03-11 10:15:00,13798.0,United Kingdom,508,583.3,F,2021,3,11,10,jueves,3815
561701,2021-07-29 10:41:00,13102.0,United Kingdom,204,234.12,F,2021,7,29,10,jueves,10046
557233,2021-06-17 14:44:00,15356.0,United Kingdom,269,405.76,F,2021,6,17,14,jueves,8244
C573092,2021-10-27 14:38:00,13791.0,United Kingdom,-372,-468.32,ND,2021,10,27,14,miércoles,21594
579453,2021-11-29 14:03:00,12748.0,United Kingdom,90,108.74,F,2021,11,29,14,lunes,17618
C538704,2020-12-14 10:31:00,14206.0,United Kingdom,-2,-19.9,ND,2020,12,14,10,lunes,18700
C574865,2021-11-07 12:30:00,12408.0,Belgium,-1,-15.0,ND,2021,11,7,12,domingo,21708
C571634,2021-10-18 11:34:00,16029.0,United Kingdom,-1,-79.2,ND,2021,10,18,11,lunes,21480
C546903,2021-03-17 18:31:00,16217.0,United Kingdom,-14,-37.8,ND,2021,3,17,18,miércoles,19476
576510,2021-11-15 12:05:00,14533.0,United Kingdom,110,152.66,F,2021,11,15,12,lunes,16295
C546783,2021-03-17 09:32:00,12924.0,United Kingdom,-1,-3.75,ND,2021,3,17,9,miércoles,19455
581396,2021-12-08 13:22:00,15189.0,United Kingdom,90,404.1,F,2021,12,8,13,miércoles,18437
547792,2021-03-25 12:07:00,17979.0,United Kingdom,2,9.9,F,2021,3,25,12,jueves,4414
556113,2021-06-09 09:32:00,13510.0,United Kingdom,421,585.32,F,2021,6,9,9,miércoles,7811
542712,2021-01-31 13:27:00,14744.0,United Kingdom,230,327.98,F,2021,1,31,13,domingo,2362
561204,2021-07-25 15:22:00,12836.0,United Kingdom,155,451.13,F,2021,7,25,15,domingo,9858
572294,2021-10-23 13:10:00,13471.0,United Kingdom,587,941.67,F,2021,10,23,13,sábado,14511
552656,2021-05-10 14:46:00,12712.0,Germany,148,565.25,F,2021,5,10,14,lunes,6334
554940,2021-05-27 13:49:00,12494.0,France,157,403.09,F,2021,5,27,13,jueves,7314
567809,2021-09-22 12:29:00,13804.0,United Kingdom,380,739.57,F,2021,9,22,12,miércoles,12569
544896,2021-02-24 12:25:00,17867.0,United Kingdom,2,25.5,F,2021,2,24,12,miércoles,3226
541112,2021-01-13 15:17:00,18085.0,United Kingdom,187,386.05,F,2021,1,13,15,miércoles,1791
536569,2020-12-01 15:35:00,16274.0,United Kingdom,155,357.95,F,2020,12,1,15,martes,96
C564362,2021-08-24 16:20:00,13148.0,United Kingdom,-6,-40.95,ND,2021,8,24,16,martes,20899
547365,2021-03-22 12:36:00,12775.0,Netherlands,170,235.71,F,2021,3,22,12,lunes,4242
580051,2021-12-01 12:55:00,12963.0,United Kingdom,97,264.65,F,2021,12,1,12,miércoles,17808
555201,2021-06-01 12:10:00,16969.0,United Kingdom,388,397.36,F,2021,6,1,12,martes,7424
569357,2021-10-03 14:52:00,15930.0,United Kingdom,139,426.63,F,2021,10,3,14,domingo,13248
550332,2021-04-17 13:53:00,13474.0,United Kingdom,132,229.59,F,2021,4,17,13,sábado,5421
565429,2021-09-04 12:54:00,16434.0,United Kingdom,57,182.12,F,2021,9,4,12,sábado,11578
C551512,2021-04-28 19:51:00,14032.0,United Kingdom,-12,-24.96,ND,2021,4,28,19,miércoles,19829
564542,2021-08-25 15:47:00,16458.0,United Kingdom,96,184.0,F,2021,8,25,15,miércoles,11259
567906,2021-09-22 16:46:00,14113.0,United Kingdom,224,492.88,F,2021,9,22,16,miércoles,12620
C543835,2021-02-14 10:40:00,12963.0,United Kingdom,-8,-15.6,ND,2021,2,14,10,domingo,19212
555017,2021-05-31 11:14:00,16801.0,United Kingdom,27,213.05,F,2021,5,31,11,lunes,7374
560284,2021-07-18 09:15:00,13705.0,United Kingdom,134,204.54,F,2021,7,18,9,domingo,9487
552964,2021-05-12 13:05:00,16057.0,United Kingdom,127,305.21,F,2021,5,12,13,miércoles,6469
537399,2020-12-06 14:31:00,13030.0,United Kingdom,204,427.74,F,2020,12,6,14,domingo,474
557350,2021-06-20 10:41:00,16670.0,United Kingdom,393,587.54,F,2021,6,20,10,domingo,8326
563376,2021-08-16 10:36:00,15752.0,United Kingdom,348,335.2,F,2021,8,16,10,lunes,10752
549099,2021-04-06 11:07:00,16241.0,United Kingdom,116,229.27,F,2021,4,6,11,martes,4904
570332,2021-10-10 12:18:00,18169.0,United Kingdom,61,202.65,F,2021,10,10,12,domingo,13709
570467,2021-10-10 16:06:00,12607.0,USA,1228,1579.51,F,2021,10,10,16,domingo,13760
568788,2021-09-29 09:23:00,17894.0,United Kingdom,50,123.06,F,2021,9,29,9,miércoles,13007
554109,2021-05-22 14:33:00,12682.0,France,64,205.5,F,2021,5,22,14,sábado,7018
544465,2021-02-20 15:06:00,13168.0,United Kingdom,146,209.05,F,2021,2,20,15,sábado,3065
539085,2020-12-16 09:35:00,12748.0,United Kingdom,120,164.64,F,2020,12,16,9,miércoles,1115
C561104,2021-07-25 11:36:00,12576.0,Poland,-3,-8.85,ND,2021,7,25,11,domingo,20646
580888,2021-12-06 12:26:00,14110.0,United Kingdom,96,325.44,F,2021,12,6,12,lunes,18223
561952,2021-08-01 13:02:00,12949.0,United Kingdom,28,59.4,F,2021,8,1,13,domingo,10156
580998,2021-12-06 17:26:00,16987.0,United Kingdom,75,231.93,F,2021,12,6,17,lunes,18277
563237,2021-08-15 09:57:00,14321.0,United Kingdom,362,273.72,F,2021,8,15,9,domingo,10696
567654,2021-09-21 14:38:00,16627.0,United Kingdom,162,322.8,F,2021,9,21,14,martes,12514
537335,2020-12-06 12:15:00,15048.0,United Kingdom,32,98.7,F,2020,12,6,12,domingo,436
554505,2021-05-24 15:14:00,17521.0,United Kingdom,116,159.56,F,2021,5,24,15,lunes,7148
536798,2020-12-02 15:55:00,17838.0,United Kingdom,472,717.16,F,2020,12,2,15,miércoles,225
543126,2021-02-03 14:41:00,13581.0,United Kingdom,30,118.0,F,2021,2,3,14,miércoles,2533
580939,2021-12-06 14:14:00,14907.0,United Kingdom,268,476.36,F,2021,12,6,14,lunes,18245
555240,2021-06-01 13:07:00,15039.0,United Kingdom,151,213.86,F,2021,6,1,13,martes,7432
580070,2021-12-01 13:47:00,12919.0,United Kingdom,136,287.9,F,2021,12,1,13,miércoles,17826
569389,2021-10-03 16:51:00,15502.0,United Kingdom,3,305.0,F,2021,10,3,16,domingo,13269
576590,2021-11-15 14:30:00,16240.0,United Kingdom,706,1894.01,F,2021,11,15,14,lunes,16333
563502,2021-08-17 08:50:00,12722.0,France,400,580.08,F,2021,8,17,8,martes,10791
C560526,2021-07-19 11:57:00,16401.0,United Kingdom,-6,-6.18,ND,2021,7,19,11,lunes,20583
577121,2021-11-17 18:29:00,12681.0,France,514,800.96,F,2021,11,17,18,miércoles,16617
542375,2021-01-27 13:42:00,12626.0,Germany,48,178.1,F,2021,1,27,13,miércoles,2246
564374,2021-08-25 10:00:00,16589.0,United Kingdom,44,97.0,F,2021,8,25,10,miércoles,11204
C570099,2021-10-07 12:11:00,13798.0,United Kingdom,-70,-110.1,ND,2021,10,7,12,jueves,21383
562907,2021-08-10 12:44:00,14116.0,United Kingdom,162,319.97,F,2021,8,10,12,martes,10538
554039,2021-05-20 14:27:00,15095.0,United Kingdom,705,770.5,F,2021,5,20,14,jueves,6957
580304,2021-12-02 14:25:00,18055.0,United Kingdom,369,863.77,F,2021,12,2,14,jueves,17956
575732,2021-11-11 08:19:00,12712.0,Germany,50,232.65,F,2021,11,11,8,jueves,15980
566819,2021-09-15 11:25:00,17214.0,United Kingdom,43,250.45,F,2021,9,15,11,miércoles,12196
562777,2021-08-09 12:52:00,15247.0,United Kingdom,160,356.0,F,2021,8,9,12,lunes,10490
567178,2021-09-18 14:08:00,17858.0,United Kingdom,34,266.14,F,2021,9,18,14,sábado,12322
566447,2021-09-12 15:43:00,12989.0,United Kingdom,348,637.92,F,2021,9,12,15,domingo,12043
548942,2021-04-05 10:40:00,15938.0,United Kingdom,84,105.0,F,2021,4,5,10,lunes,4860
569718,2021-10-06 09:01:00,15837.0,United Kingdom,189,391.98,F,2021,10,6,9,miércoles,13441
564564,2021-08-26 10:50:00,13003.0,United Kingdom,48,60.0,F,2021,8,26,10,jueves,11275
C559461,2021-07-08 13:04:00,14680.0,United Kingdom,-22,-41.77,ND,2021,7,8,13,jueves,20494
565430,2021-09-04 13:07:00,14335.0,Germany,340,359.25,F,2021,9,4,13,sábado,11579
538093,2020-12-09 14:49:00,12682.0,France,344,739.05,F,2020,12,9,14,miércoles,747
552034,2021-05-05 18:38:00,17578.0,United Kingdom,138,143.46,F,2021,5,5,18,miércoles,6074
555942,2021-06-08 10:14:00,15743.0,United Kingdom,91,322.55,F,2021,6,8,10,martes,7738
567959,2021-09-23 09:13:00,12516.0,Germany,530,728.86,F,2021,9,23,9,jueves,12649
547375,2021-03-22 14:24:00,13196.0,United Kingdom,320,512.13,F,2021,3,22,14,lunes,4250
541015,2021-01-13 11:57:00,16315.0,United Kingdom,75,226.37,F,2021,1,13,11,miércoles,1772
540809,2021-01-11 12:37:00,18095.0,United Kingdom,225,374.75,F,2021,1,11,12,lunes,1691
557490,2021-06-20 15:06:00,13199.0,United Kingdom,96,243.84,F,2021,6,20,15,domingo,8359
574290,2021-11-03 15:18:00,17403.0,United Kingdom,117,281.62,F,2021,11,3,15,miércoles,15332
577169,2021-11-18 10:42:00,14641.0,United Kingdom,90,110.46,F,2021,11,18,10,jueves,16650
572652,2021-10-25 12:11:00,15805.0,United Kingdom,743,1062.43,F,2021,10,25,12,lunes,14626
551653,2021-05-03 12:03:00,13282.0,United Kingdom,84,344.7,F,2021,5,3,12,lunes,5908
C569109,2021-09-30 12:44:00,16523.0,United Kingdom,-3,-4.95,ND,2021,9,30,12,jueves,21276
542806,2021-02-01 11:19:00,12836.0,United Kingdom,6,47.7,F,2021,2,1,11,lunes,2404
558872,2021-07-04 13:19:00,17464.0,United Kingdom,220,289.96,F,2021,7,4,13,domingo,8887
569997,2021-10-07 08:08:00,12394.0,Denmark,637,891.4,F,2021,10,7,8,jueves,13555
542219,2021-01-26 12:36:00,17735.0,United Kingdom,314,594.04,F,2021,1,26,12,martes,2190
581376,2021-12-08 12:43:00,14719.0,United Kingdom,253,406.42,F,2021,12,8,12,miércoles,18426
536777,2020-12-02 15:00:00,15732.0,United Kingdom,97,138.1,F,2020,12,2,15,miércoles,205
563075,2021-08-11 16:11:00,13645.0,United Kingdom,158,252.1,F,2021,8,11,16,miércoles,10612
542888,2021-02-01 13:15:00,15687.0,United Kingdom,132,379.1,F,2021,2,1,13,lunes,2421
550836,2021-04-21 10:55:00,14759.0,United Kingdom,119,572.25,F,2021,4,21,10,miércoles,5625
547083,2021-03-20 15:21:00,15452.0,United Kingdom,137,247.25,F,2021,3,20,15,sábado,4168
571030,2021-10-13 12:26:00,12876.0,Belgium,1290,1491.59,F,2021,10,13,12,miércoles,13954
566929,2021-09-15 15:21:00,17428.0,United Kingdom,1848,4090.28,F,2021,9,15,15,miércoles,12239
C555006,2021-05-31 09:51:00,13694.0,United Kingdom,-144,-208.8,ND,2021,5,31,9,lunes,20117
C539600,2020-12-20 13:57:00,13329.0,United Kingdom,-12,-35.4,ND,2020,12,20,13,domingo,18810
571751,2021-10-19 11:18:00,12744.0,Singapore,2,6068.06,F,2021,10,19,11,martes,14293
573415,2021-10-30 16:17:00,13607.0,United Kingdom,290,678.01,F,2021,10,30,16,sábado,15037
579148,2021-11-28 13:20:00,17523.0,United Kingdom,49,125.55,F,2021,11,28,13,domingo,17484
C564655,2021-08-26 14:35:00,13159.0,United Kingdom,-14,-58.1,ND,2021,8,26,14,jueves,20916
C555532,2021-06-05 12:01:00,15722.0,United Kingdom,-5,-41.35,ND,2021,6,5,12,sábado,20178
563808,2021-08-19 11:46:00,12626.0,Germany,216,463.26,F,2021,8,19,11,jueves,10927
555003,2021-05-31 09:36:00,12787.0,Netherlands,65,158.1,F,2021,5,31,9,lunes,7363
575323,2021-11-09 13:37:00,15392.0,United Kingdom,354,565.66,F,2021,11,9,13,martes,15804
C552705,2021-05-10 16:06:00,15620.0,United Kingdom,-1,-5.95,ND,2021,5,10,16,lunes,19914
C546209,2021-03-10 11:31:00,15596.0,United Kingdom,-8,-26.5,ND,2021,3,10,11,miércoles,19409
C566036,2021-09-08 13:21:00,17811.0,United Kingdom,-1,-3.75,ND,2021,9,8,13,miércoles,21008
577826,2021-11-22 09:43:00,17600.0,United Kingdom,144,161.67,F,2021,11,22,9,lunes,16938
C559908,2021-07-13 13:56:00,14088.0,United Kingdom,-72,-76.32,ND,2021,7,13,13,martes,20537
569706,2021-10-05 16:31:00,13798.0,United Kingdom,132,356.6,F,2021,10,5,16,martes,13436
568221,2021-09-26 10:05:00,14911.0,EIRE,224,418.22,F,2021,9,26,10,domingo,12784
564630,2021-08-26 11:53:00,13644.0,United Kingdom,659,851.09,F,2021,8,26,11,jueves,11285
537764,2020-12-08 12:06:00,16893.0,United Kingdom,62,145.93,F,2020,12,8,12,martes,605
568061,2021-09-23 13:12:00,16910.0,United Kingdom,105,189.7,F,2021,9,23,13,jueves,12681
574093,2021-11-03 09:43:00,12437.0,France,567,736.55,F,2021,11,3,9,miércoles,15267
557250,2021-06-17 15:59:00,12748.0,United Kingdom,26,68.44,F,2021,6,17,15,jueves,8249
574588,2021-11-06 10:30:00,14936.0,Channel Islands,22,74.9,F,2021,11,6,10,sábado,15450
C553027,2021-05-12 19:38:00,13741.0,United Kingdom,-1,-2.1,ND,2021,5,12,19,miércoles,19942
546464,2021-03-14 10:57:00,13225.0,United Kingdom,260,734.44,F,2021,3,14,10,domingo,3884
553496,2021-05-17 12:47:00,14410.0,United Kingdom,20,122.2,F,2021,5,17,12,lunes,6710
C577737,2021-11-21 13:25:00,15681.0,United Kingdom,-260,-479.8,ND,2021,11,21,13,domingo,21930
546237,2021-03-10 12:50:00,16625.0,United Kingdom,164,333.08,F,2021,3,10,12,miércoles,3784
544996,2021-02-25 11:53:00,12474.0,Germany,124,287.58,F,2021,2,25,11,jueves,3273
559899,2021-07-13 12:24:00,12528.0,Germany,94,281.71,F,2021,7,13,12,martes,9307
C550648,2021-04-19 16:36:00,13134.0,United Kingdom,-3,-6.25,ND,2021,4,19,16,lunes,19771
572033,2021-10-20 11:58:00,14447.0,United Kingdom,118,247.94,F,2021,10,20,11,miércoles,14370
553684,2021-05-18 13:55:00,16389.0,United Kingdom,248,550.52,F,2021,5,18,13,martes,6786
541855,2021-01-23 14:59:00,13742.0,United Kingdom,278,469.18,F,2021,1,23,14,sábado,2056
573093,2021-10-27 14:38:00,18283.0,United Kingdom,63,114.65,F,2021,10,27,14,miércoles,14831
573879,2021-11-01 13:21:00,15039.0,United Kingdom,53,137.97,F,2021,11,1,13,lunes,15144
567334,2021-09-19 14:55:00,14911.0,EIRE,166,648.48,F,2021,9,19,14,domingo,12387
C539661,2020-12-21 10:16:00,12971.0,United Kingdom,-48,-36.0,ND,2020,12,21,10,lunes,18822
C560558,2021-07-19 13:22:00,12921.0,United Kingdom,-2,-3.3,ND,2021,7,19,13,lunes,20588
552631,2021-05-10 12:55:00,12684.0,France,460,489.1,F,2021,5,10,12,lunes,6317
537624,2020-12-07 14:41:00,12748.0,United Kingdom,171,306.84,F,2020,12,7,14,lunes,547
551686,2021-05-03 12:53:00,13668.0,United Kingdom,338,478.51,F,2021,5,3,12,lunes,5918
C536622,2020-12-02 10:37:00,12471.0,Germany,-2,-17.0,ND,2020,12,2,10,miércoles,18544
C581148,2021-12-07 14:02:00,12462.0,Spain,-18,-44.78,ND,2021,12,7,14,martes,22163
554061,2021-05-20 16:56:00,18008.0,United Kingdom,20,17.0,F,2021,5,20,16,jueves,6971
581020,2021-12-07 10:12:00,17511.0,United Kingdom,3295,4949.24,F,2021,12,7,10,martes,18297
546013,2021-03-08 16:38:00,16495.0,United Kingdom,165,238.01,F,2021,3,8,16,lunes,3699
573888,2021-11-01 13:43:00,17696.0,United Kingdom,433,370.12,F,2021,11,1,13,lunes,15147
557319,2021-06-20 08:23:00,15076.0,United Kingdom,571,880.85,F,2021,6,20,8,domingo,8312
571409,2021-10-17 12:25:00,14911.0,EIRE,599,964.22,F,2021,10,17,12,domingo,14140
564161,2021-08-23 13:13:00,14523.0,United Kingdom,251,241.09,F,2021,8,23,13,lunes,11096
539415,2020-12-17 13:49:00,15204.0,United Kingdom,258,316.58,F,2020,12,17,13,jueves,1250
544894,2021-02-24 12:09:00,15805.0,United Kingdom,362,553.76,F,2021,2,24,12,miércoles,3224
541264,2021-01-16 16:10:00,17064.0,United Kingdom,74,147.85,F,2021,1,16,16,sábado,1855
C580711,2021-12-05 16:36:00,16057.0,United Kingdom,-4,-37.6,ND,2021,12,5,16,domingo,22119
C549438,2021-04-08 12:39:00,12471.0,Germany,-3,-5.41,ND,2021,4,8,12,jueves,19658
564722,2021-08-28 12:06:00,16456.0,United Kingdom,71,124.16,F,2021,8,28,12,sábado,11326
556105,2021-06-08 16:39:00,13466.0,United Kingdom,259,307.9,F,2021,6,8,16,martes,7804
537194,2020-12-05 13:53:00,17402.0,United Kingdom,80,271.2,F,2020,12,5,13,sábado,373
547819,2021-03-25 14:45:00,12748.0,United Kingdom,42,94.19,F,2021,3,25,14,jueves,4433
561593,2021-07-28 11:20:00,16003.0,United Kingdom,14,39.2,F,2021,7,28,11,miércoles,9970
565479,2021-09-05 11:19:00,13999.0,United Kingdom,142,307.03,F,2021,9,5,11,domingo,11626
573117,2021-10-27 16:11:00,16688.0,United Kingdom,583,647.77,F,2021,10,27,16,miércoles,14847
540348,2021-01-06 13:56:00,12841.0,United Kingdom,93,224.11,F,2021,1,6,13,miércoles,1506
577697,2021-11-21 12:02:00,15804.0,United Kingdom,122,135.06,F,2021,11,21,12,domingo,16855
574895,2021-11-07 14:44:00,16570.0,United Kingdom,112,435.82,F,2021,11,7,14,domingo,15609
538000,2020-12-09 11:44:00,12748.0,United Kingdom,17,101.9,F,2020,12,9,11,miércoles,707
573146,2021-10-27 18:10:00,16422.0,United Kingdom,802,401.1,F,2021,10,27,18,miércoles,14872
